playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID,deathDate,birthDate
akerfda01,1962,6,12,USA,CO,Denver,2012,6,24,USA,AZ,Phoenix,Darrel,Akerfelds,Darrel Wayne,210,74,R,R,8/1/1986,7/2/1991,akerd001,akerfda01,6/24/2012,6/12/1962
akerja01,1940,7,13,USA,CA,Tulare,,,,,,,Jack,Aker,Jackie Delane,190,74,R,R,5/3/1964,9/27/1974,akerj102,akerja01,,7/13/1940
akersbi01,1904,12,25,USA,TN,Chattanooga,1962,4,13,USA,TN,Chattanooga,Bill,Akers,William G.,178,71,R,R,9/8/1929,7/27/1932,akerb101,akersbi01,4/13/1962,12/25/1904
akersje01,1887,11,1,USA,IN,Shelbyville,1979,5,15,USA,FL,Bay Pines,Jerry,Akers,Albert Earl,175,71,R,R,5/4/1912,5/25/1912,akerj101,akersje01,5/15/1979,1887-11-01
albagi01,1960,1,18,D.R.,Santiago,Santiago,,,,,,,Gibson,Alba,Gibson Alberto,160,74,L,L,5/3/1988,5/8/1988,albag001,albagi01,,1/18/1960
albaljo01,1982,10,30,P.R.,,San Juan,,,,,,,Jonathan,Albaladejo,Jonathan,270,77,R,R,9/5/2007,7/20/2012,albaj001,albaljo01,,10/30/1982
albanjo01,1933,6,26,USA,NY,New York,2000,6,17,USA,NY,New York,Joe,Albanese,Joseph Peter,215,75,R,R,7/18/1958,9/9/1958,albaj101,albanjo01,6/17/2000,6/26/1933
alberan01,1985,10,6,CAN,SK,North Battleford,,,,,,,Andrew,Albers,Andrew William,200,73,R,L,8/6/2013,9/30/2017,albea001,alberan01,,10/6/1985
alberbu01,1950,5,4,USA,PA,Williamsport,,,,,,,Butch,Alberts,Francis Burt,205,74,R,R,9/7/1978,9/28/1978,albeb101,alberbu01,,5/4/1950
albercy01,1882,1,14,USA,MI,Grand Rapids,1917,8,27,USA,IN,Fort Wayne,Cy,Alberts,Frederick Joseph,230,72,R,R,9/17/1910,10/12/1910,albec101,albercy01,8/27/1917,1882-01-14
albergu01,1860,9,,USA,PA,Reading,1912,5,7,USA,CO,Idaho Springs,Gus,Alberts,Augustus Peter,180,66,R,R,1884-05-01,1891-09-22,albeg101,albergu01,5/7/1912,
alberha01,1992,10,17,D.R.,Duarte,San Francisco de Macoris,,,,,,,Hanser,Alberto,Hanser Joel,215,71,R,R,5/29/2015,9/30/2018,albeh001,alberha01,,10/17/1992
alberjo01,1969,6,29,P.R.,,San Juan,,,,,,,Jose,Alberro,Jose Edgardo,190,74,R,R,4/27/1995,8/5/1997,albej001,alberjo01,,6/29/1969
alberma01,1983,1,20,USA,TX,Houston,,,,,,,Matt,Albers,Matthew James,225,73,L,R,7/25/2006,9/23/2018,albem001,alberma01,,1/20/1983
albieoz01,1997,1,7,Curacao,,Willemstad,,,,,,,Ozzie,Albies,Ozhaino Jurdy Jiandro,165,68,B,R,8/1/2017,9/30/2018,albio001,albieoz01,,1/7/1997
albosed01,1918,10,27,USA,MI,Saginaw,2003,1,7,USA,MI,Saginaw,Ed,Albosta,Edward John,175,73,R,R,9/3/1941,9/24/1946,alboe101,albosed01,1/7/2003,10/27/1918
albreed01,1929,2,28,USA,MO,St. Louis,1979,12,29,USA,IL,Centreville,Ed,Albrecht,Edward Arthur,165,70,R,R,10/2/1949,4/26/1950,albre101,albreed01,12/29/1979,2/28/1929
albrija01,1921,6,30,USA,FL,St. Petersburg,1991,7,22,USA,CA,San Diego,Jack,Albright,Harold John,175,69,R,R,5/19/1947,7/27/1947,albrj101,albrija01,7/22/1991,6/30/1921
albural01,1986,6,10,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Al,Alburquerque,Alberto Jose,195,72,R,R,4/15/2011,9/30/2017,albua001,albural01,,6/10/1986
alburvi01,1947,5,12,USA,FL,Key West,2017,4,18,USA,FL,Tampa,Vic,Albury,Victor,190,72,L,L,8/7/1973,9/26/1976,albuv101,alburvi01,4/18/2017,5/12/1947
alcalsa01,1952,12,23,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Santo,Alcala,Santo,195,77,R,R,4/10/1976,9/25/1977,alcas101,alcalsa01,,12/23/1952
alcanar01,1991,10,29,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Arismendy,Alcantara,Arismendy,170,70,B,R,7/9/2014,8/9/2017,alcaa001,alcanar01,,10/29/1991
alcanis01,1973,5,6,D.R.,Peravia,Bani,,,,,,,Israel,Alcantara,Israel,180,74,R,R,6/25/2000,8/22/2002,alcai001,alcanis01,,5/6/1973
alcanra01,1992,12,4,D.R.,Barahona,Barahona,,,,,,,Raul,Alcantara,Raul,220,76,R,R,9/5/2016,9/29/2017,alcar001,alcanra01,,12/4/1992
alcansa01,1995,9,7,D.R.,Azua,Azua,,,,,,,Sandy,Alcantara,Sandy,170,76,R,R,9/3/2017,9/30/2018,alcas001,alcansa01,,9/7/1995
alcanvi01,1993,4,3,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Victor,Alcantara,Victor Alfonso,190,74,R,R,9/5/2017,9/28/2018,alcav001,alcanvi01,,4/3/1993
alcarlu01,1941,6,20,P.R.,,Humacao,,,,,,,Luis,Alcaraz,Angel Luis,165,69,R,R,9/13/1967,6/7/1970,alcal101,alcarlu01,,6/20/1941
alcocsc01,1885,11,29,USA,OH,Wooster,1973,1,30,USA,OH,Wooster,Scotty,Alcock,John Forbes,160,69,R,R,4/19/1914,8/2/1914,alcos101,alcocsc01,1/30/1973,1885-11-29
alderda01,1918,3,9,USA,NE,Belden,1982,2,12,USA,CA,Garden Grove,Dale,Alderson,Dale Leonard,190,70,R,R,9/18/1943,7/5/1944,alded101,alderda01,2/12/1982,3/9/1918
aldremi01,1961,1,29,USA,CA,Carmel,,,,,,,Mike,Aldrete,Michael Peter,180,71,L,L,5/28/1986,9/29/1996,aldrm001,aldremi01,,1/29/1961
aldresc01,1968,6,12,USA,MI,Flint,,,,,,,Scott,Aldred,Scott Phillip,195,76,L,L,9/9/1990,5/29/2000,aldrs001,aldresc01,,6/12/1968
aldrico01,1979,6,13,USA,TX,San Angelo,,,,,,,Cory,Aldridge,Cory Jerome,210,72,L,R,9/5/2001,7/11/2010,aldrc001,aldrico01,,6/13/1979
aldrija01,1961,4,14,USA,LA,Alexandria,,,,,,,Jay,Aldrich,Jay Robert,210,75,R,R,6/5/1987,4/26/1990,aldrj001,aldrija01,,4/14/1961
aldrivi01,1893,10,25,USA,IN,Crane,1973,4,17,USA,IN,Terre Haute,Vic,Aldridge,Victor,175,69,R,R,4/15/1917,8/29/1928,aldrv101,aldrivi01,4/17/1973,1893-10-25
alenoch01,1917,2,19,USA,MO,St. Louis,2003,2,10,USA,FL,DeLand,Chuck,Aleno,Charles,215,73,R,R,5/15/1941,9/23/1944,alenc101,alenoch01,2/10/2003,2/19/1917
alexabo01,1922,8,7,CAN,BC,Vancouver,1993,4,7,USA,CA,Oceanside,Bob,Alexander,Robert Somerville,205,74,R,R,4/11/1955,9/22/1957,alexb101,alexabo01,4/7/1993,8/7/1922
alexada01,1903,4,26,USA,TN,Greeneville,1979,3,2,USA,TN,Greeneville,Dale,Alexander,David Dale,210,75,R,R,4/16/1929,9/23/1933,alexd101,alexada01,3/2/1979,4/26/1903
alexado01,1950,9,4,USA,AL,Cordova,,,,,,,Doyle,Alexander,Doyle Lafayette,190,75,R,R,6/26/1971,9/27/1989,alexd001,alexado01,,9/4/1950
alexaga01,1953,3,27,USA,CA,Los Angeles,,,,,,,Gary,Alexander,Gary Wayne,195,74,R,R,9/12/1975,9/28/1981,alexg101,alexaga01,,3/27/1953
alexage01,1968,3,26,USA,LA,Baton Rouge,,,,,,,Gerald,Alexander,Gerald Paul,190,71,R,R,9/9/1990,6/30/1992,alexg001,alexage01,,3/26/1968
alexahu01,1917,7,10,USA,MO,Buffalo,2000,11,25,USA,OK,Oklahoma City,Hugh,Alexander,Hugh,190,72,R,R,8/15/1937,9/22/1937,alexh101,alexahu01,11/25/2000,7/10/1917
alexama01,1947,1,30,USA,LA,Shreveport,,,,,,,Matt,Alexander,Matthew,168,71,B,R,8/23/1973,10/3/1981,alexm101,alexama01,,1/30/1947
alexama02,1971,3,20,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Manny,Alexander,Manuel de Jesus,150,70,R,R,9/18/1992,9/28/2006,alexm001,alexama02,,3/20/1971
alexani01,1858,11,24,USA,IL,Pana,1933,12,22,USA,IL,Pana,Nin,Alexander,William Henry,163,64,R,R,1884-06-07,1884-09-03,alexn101,alexani01,12/22/1933,1858-11-24
alexape01,1887,2,26,USA,NE,Elba,1950,11,4,USA,NE,St. Paul,Pete,Alexander,Grover Cleveland,185,73,R,R,4/15/1911,5/28/1930,alexg102,alexape01,11/4/1950,1887-02-26
alexasc01,1989,7,10,USA,CA,Santa Rosa,,,,,,,Scott,Alexander,Scott Alain,190,74,L,L,9/2/2015,10/1/2018,alexs001,alexasc02,,7/10/1989
alexawa01,1891,3,5,USA,GA,Atlanta,1978,12,29,USA,TX,Fort Worth,Walt,Alexander,Walter Ernest,165,70,R,R,6/21/1912,9/8/1917,alexw101,alexawa01,12/29/1978,1891-03-05
alfarja01,1977,11,29,USA,TX,San Antonio,,,,,,,Jason,Alfaro,Jason,185,70,R,R,9/9/2004,10/1/2004,alfaj001,alfarja01,,11/29/1977
alfarjo01,1993,6,11,Colombia,Sucre,Sincelejo,,,,,,,Jorge,Alfaro,Jorge Mario,225,74,R,R,9/12/2016,9/29/2018,alfaj002,alfarjo01,,6/11/1993
alfonan01,1972,4,16,D.R.,La Romana,La Romana,,,,,,,Antonio,Alfonseca,Antonio,250,77,R,R,6/17/1997,9/23/2007,alfoa001,alfonan01,,4/16/1972
alfoned01,1973,11,8,Venezuela,Miranda,Santa Teresa del Tuy,,,,,,,Edgardo,Alfonzo,Edgardo Antonio,210,71,R,R,4/26/1995,6/11/2006,alfoe001,alfoned01,,11/8/1973
alfonel01,1979,2,7,Venezuela,Anzoategui,Puerto La Cruz,,,,,,,Eliezer,Alfonzo,Eliezer Jesus,220,71,R,R,6/3/2006,9/13/2011,alfoe002,alfonel01,,2/7/1979
alforan01,1994,7,20,USA,MS,Columbia,,,,,,,Anthony,Alford,Anthony Joseph,215,73,R,R,5/19/2017,9/29/2018,alfoa002,alforan01,,7/20/1994
alicelu01,1965,7,29,P.R.,,Santurce,,,,,,,Luis,Alicea,Luis Rene,165,69,B,R,4/23/1988,9/25/2002,alicl001,alicelu01,,7/29/1965
allanan01,1961,12,22,USA,VA,Richmond,,,,,,,Andy,Allanson,Andrew Neal,220,77,R,R,4/7/1986,10/2/1995,allaa001,allanan01,,12/22/1961
allarbr01,1958,1,3,USA,IL,Spring Valley,,,,,,,Brian,Allard,Brian Marshall,175,73,R,R,8/8/1979,6/10/1981,allab101,allarbr01,,1/3/1958
allarko01,1997,8,13,USA,CA,Anaheim,,,,,,,Kolby,Allard,Kolby Kenneth,190,73,L,L,7/31/2018,8/17/2018,allak001,allarko01,,8/13/1997
allenbe01,1939,4,16,USA,OH,East Liverpool,,,,,,,Bernie,Allen,Bernard Keith,175,72,L,R,4/10/1962,9/19/1973,alleb105,allenbe01,,4/16/1939
allenbo01,1867,7,10,USA,OH,Marion,1943,5,14,USA,AR,Little Rock,Bob,Allen,Robert Gilman,175,71,R,R,1890-04-19,6/1/1900,alleb103,allenbo01,5/14/1943,1867-07-10
allenbo02,1894,10,13,USA,WI,Muscoda,1975,12,18,USA,IL,Naperville,Bob,Allen,Robert,180,70,R,R,8/20/1919,9/9/1919,alleb104,allenbo02,12/18/1975,1894-10-13
allenbo03,1914,7,2,USA,TN,Smithville,2005,10,30,USA,VA,Chesapeake,Bob,Allen,Robert Earl,165,73,R,R,9/19/1937,10/2/1937,alleb102,allenbo03,10/30/2005,7/2/1914
allenbo04,1937,10,23,USA,TX,Tatum,,,,,,,Bob,Allen,Robert Gray,175,74,L,L,4/14/1961,9/27/1967,alleb101,allenbo04,,10/23/1937
allenbr01,1986,2,12,USA,TX,Conroe,,,,,,,Brandon,Allen,Brandon Durell,230,74,L,R,8/22/2009,5/9/2012,alleb001,allenbr01,,2/12/1986
allench01,1975,2,6,USA,TX,Dallas,,,,,,,Chad,Allen,John Chad,195,73,R,R,4/6/1999,6/2/2005,allec001,allench01,,2/6/1975
allenco01,1988,11,20,USA,FL,Orlando,,,,,,,Cody,Allen,Cody Edward,210,73,R,R,7/20/2012,9/29/2018,allec002,allenco01,,11/20/1988
allendi01,1942,3,8,USA,PA,Wampum,,,,,,,Dick,Allen,Richard Anthony,187,71,R,R,9/3/1963,6/19/1977,alled101,allendi01,,3/8/1942
allendu01,1972,8,9,USA,OK,Oklahoma City,,,,,,,Dusty,Allen,Dustin R.,215,76,R,R,7/1/2000,10/1/2000,alled001,allendu01,,8/9/1972
allenet01,1904,1,1,USA,OH,Cincinnati,1993,9,15,USA,CA,Crescent City,Ethan,Allen,Ethan Nathan,180,73,R,R,6/13/1926,6/18/1938,allee101,allenet01,9/15/1993,1/1/1904
allenfr01,1888,8,26,USA,AL,Newbern,1933,7,30,USA,AL,Gainsville,Frank,Allen,Frank Leon,175,69,R,L,4/24/1912,9/19/1917,allef101,allenfr01,7/30/1933,1888-08-26
allenga01,1955,2,4,USA,CA,Culver City,,,,,,,Gary,Allenson,Gary Martin,185,71,R,R,4/8/1979,8/23/1985,alleg001,allenga01,,2/4/1955
allengr01,1993,3,15,USA,CA,San Diego,,,,,,,Greg,Allen,Gregory Lomack,175,72,B,R,9/1/2017,9/30/2018,alleg002,allengr01,,3/15/1993
allenha01,1846,4,20,USA,ME,Augusta,1881,2,6,USA,MA,Natick,Ham,Allen,Frank Erwin,,64,,,1872-04-27,1872-08-09,alleh102,allenha01,1881-02-06,1846-04-20
allenha02,1940,7,23,USA,PA,Wampum,,,,,,,Hank,Allen,Harold Andrew,190,72,R,R,9/9/1966,9/28/1973,alleh104,allenha02,,7/23/1940
allenhe01,1863,2,25,USA,CT,Westport,1916,9,21,USA,CT,Saugatuck,Hezekiah,Allen,Hezekiah,160,71,,,1884-05-16,1884-05-16,alleh103,allenhe01,9/21/1916,1863-02-25
allenho01,1899,6,11,USA,FL,DeLand,1981,7,5,USA,NC,Canton,Horace,Allen,Horace Tanner,187,72,L,R,6/15/1919,9/27/1919,alleh101,allenho01,7/5/1981,1899-06-11
allenja01,1855,10,2,USA,IL,Woodstock,1915,4,21,USA,NJ,Trenton,Jack,Allen,Cyrus Alban,160,,R,R,1879-05-01,1879-07-17,allej103,allenja01,4/21/1915,1855-10-02
allenja02,1958,5,29,USA,WA,Yakima,,,,,,,Jamie,Allen,James Bradley,205,72,R,R,5/1/1983,9/4/1983,allej101,allenja02,,5/29/1958
allenje01,1972,1,11,USA,IN,Anderson,,,,,,,Jermaine,Allensworth,Jermaine LaMont,178,72,R,R,7/23/1996,5/29/1999,allej001,allenje01,,1/11/1972
allenjo01,1890,10,27,USA,WV,Berkeley Springs,1967,9,24,USA,MD,Hagerstown,John,Allen,John Marshall,170,73,R,R,6/2/1914,6/2/1914,allej104,allenjo01,9/24/1967,1890-10-27
allenjo02,1904,9,30,USA,NC,Lenoir,1959,3,29,USA,FL,St. Petersburg,Johnny,Allen,John Thomas,180,72,R,R,4/19/1932,9/26/1944,allej102,allenjo02,3/29/1959,9/30/1904
allenki01,1953,4,5,USA,CA,Fontana,,,,,,,Kim,Allen,Kim Bryant,175,71,R,R,9/2/1980,9/29/1981,allek101,allenki01,,4/5/1953
allenll01,1950,5,8,USA,CA,Merced,,,,,,,Lloyd,Allen,Lloyd Cecil,185,73,R,R,9/1/1969,7/27/1975,allel101,allenll01,,5/8/1950
allenlu01,1978,8,4,USA,GA,Covington,,,,,,,Luke,Allen,Lucas Gale,208,74,L,R,9/10/2002,7/17/2003,allel001,allenlu01,,8/4/1978
allenmy01,1854,3,22,USA,NY,Kingston,1924,3,8,USA,NY,Kingston,Myron,Allen,Myron Smith,150,68,R,R,1883-07-19,1888-07-01,allem101,allenmy01,3/8/1924,1854-03-22
allenne01,1958,1,24,USA,KS,Kansas City,,,,,,,Neil,Allen,Neil Patrick,185,75,R,R,4/15/1979,9/19/1989,allen001,allenne01,,1/24/1958
allenni01,1888,9,14,USA,KS,Norton,1939,10,16,USA,IL,Hines,Nick,Allen,Artemus Ward,180,72,R,R,5/1/1914,10/2/1920,allen101,allenni01,10/16/1939,1888-09-14
allenpe01,1868,5,1,USA,OH,Columbiana,1946,4,15,USA,PA,Philadelphia,Pete,Allen,Jesse Hall,185,68,R,R,1893-08-04,1893-08-04,allep101,allenpe01,4/15/1946,1868-05-01
allenro01,1943,12,23,USA,PA,Wampum,,,,,,,Ron,Allen,Ronald Frederick,205,75,B,R,8/11/1972,8/21/1972,aller101,allenro01,,12/23/1943
allenro02,1959,10,5,USA,CA,Los Angeles,,,,,,,Rod,Allen,Roderick Bernet,185,73,R,R,4/7/1983,10/2/1988,aller001,allenro02,,10/5/1959
allensl01,1886,8,23,USA,MO,West Plains,1959,10,16,USA,TX,Lubbock,Sled,Allen,Fletcher Manson,180,73,R,R,5/4/1910,8/5/1910,alles101,allensl01,10/16/1959,1886-08-23
alleyge01,1940,7,10,USA,VA,Richmond,,,,,,,Gene,Alley,Leonard Eugene,160,70,R,R,9/4/1963,9/27/1973,alleg101,alleyge01,,7/10/1940
alliebo01,1952,5,1,USA,MA,New Bedford,,,,,,,Bob,Allietta,Robert George,190,72,R,R,5/6/1975,9/28/1975,allib101,alliebo01,,5/1/1952
alliega01,1931,10,28,USA,NC,Statesville,2016,10,4,USA,TX,San Antonio,Gair,Allie,Gair Roosevelt,190,73,R,R,4/13/1954,9/26/1954,allig101,alliega01,10/4/2016,10/28/1931
allisan01,1848,,,USA,NY,New York,1897,3,21,USA,NY,Brooklyn,Andy,Allison,Andrew Kent,150,70,,,1872-05-07,1872-10-21,allia102,allisan01,1897-03-21,
allisar01,1849,1,29,USA,PA,Philadelphia,1916,2,25,USA,DC,Washington,Art,Allison,Arthur Algernon,150,68,,,1871-05-04,1876-10-05,allia101,allisar01,2/25/1916,1849-01-29
allisbi01,1850,7,16,USA,NY,New York,1887,1,25,USA,NY,Brooklyn,Bill,Allison,William,,,,,1872-05-21,1872-07-04,allib102,allisbi01,1887-01-25,1850-07-16
allisbo01,1934,7,11,USA,MO,Raytown,1995,4,9,USA,AZ,Rio Verde,Bob,Allison,William Robert,205,75,R,R,9/16/1958,9/29/1970,allib103,allisbo01,4/9/1995,7/11/1934
allisda01,1966,8,14,USA,VA,Front Royal,,,,,,,Dana,Allison,Dana Eric,215,75,R,L,4/12/1991,5/23/1991,allid001,allisda01,,8/14/1966
allisdo01,1846,7,12,USA,PA,Philadelphia,1916,12,19,USA,DC,Washington,Doug,Allison,Douglas L.,160,70,R,R,1871-05-05,1883-07-13,allid101,allisdo01,12/19/1916,1846-07-12
allisma01,1887,1,23,USA,KY,Owensboro,1964,3,13,USA,MO,Mount Vernon,Mack,Allison,Mack Pendleton,185,73,R,R,9/13/1911,8/20/1913,allim102,allisma01,3/13/1964,1887-01-23
allismi01,1890,10,16,USA,MI,Elk Rapids,1957,6,18,USA,WI,Kenosha,Milo,Allison,Milo Henry,163,72,L,R,9/26/1913,6/29/1917,allim101,allismi01,6/18/1957,1890-10-16
allrebe01,1965,6,4,USA,AZ,Mesa,,,,,,,Beau,Allred,Dale LeBeau,190,72,L,L,9/7/1989,6/25/1991,allrb001,allrebe01,,6/4/1965
almadme01,1913,2,7,Mexico,Sonora,Huatabampo,1988,8,13,Mexico,Sonora,Caborca,Mel,Almada,Baldomero Melo,170,72,L,L,9/8/1933,10/1/1939,almam101,almadme01,8/13/1988,2/7/1913
almanar01,1972,10,26,USA,TX,El Paso,,,,,,,Armando,Almanza,Armando,205,75,L,L,7/29/1999,7/20/2005,almaa001,almanar01,,10/26/1972
almanca01,1973,11,6,D.R.,Santiago,Santiago,,,,,,,Carlos,Almanzar,Carlos Manuel,166,74,R,R,9/4/1997,4/30/2005,almac001,almanca01,,11/6/1973
almeira01,1887,6,30,Cuba,La Habana,La Habana,1969,3,18,Cuba,La Habana,La Habana,Rafael,Almeida,Rafael D.,164,69,R,R,7/4/1911,7/18/1913,almer101,almeira01,3/18/1969,1887-06-30
almonab01,1989,6,27,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Abraham,Almonte,Abraham,210,69,B,R,8/30/2013,7/10/2018,almoa001,almonab01,,6/27/1989
almonbi01,1952,11,21,USA,RI,Providence,,,,,,,Bill,Almon,William Francis,180,75,R,R,9/2/1974,6/14/1988,almob001,almonbi01,,11/21/1952
almoned01,1976,12,17,D.R.,Santiago,Santiago,,,,,,,Edwin,Almonte,Edwin,200,75,R,R,7/7/2003,9/10/2003,almoe002,almoned01,,12/17/1976
almoner01,1978,2,1,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Erick,Almonte,Erick R.,245,74,R,R,9/4/2001,4/25/2011,almoe001,almoner01,,2/1/1978
almonhe01,1975,10,17,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Hector,Almonte,Hector Radhames,190,74,R,R,7/26/1999,9/28/2003,almoh001,almonhe01,,10/17/1975
almonmi01,1993,4,4,D.R.,Santiago,Santiago,,,,,,,Miguel,Almonte,Miguel Emilio,210,74,R,R,9/1/2015,9/29/2018,almom001,almonmi01,,4/4/1993
almonye01,1994,6,4,USA,FL,Miami,,,,,,,Yency,Almonte,Yency,205,75,B,R,6/21/2018,9/25/2018,almoy001,almonye01,,6/4/1994
almonzo01,1989,6,10,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Zoilo,Almonte,Zoilo Manuel,205,72,B,R,6/19/2013,7/30/2014,almoz001,almonzo01,,6/10/1989
almoral01,1994,4,16,USA,FL,Hialeah,,,,,,,Albert,Almora,Reinaldo Albert,190,74,R,R,6/7/2016,10/1/2018,almoa002,almoral01,,4/16/1994
alomalu01,1923,6,19,Cuba,La Habana,La Habana,1997,4,7,USA,IL,Park Ridge,Luis,Aloma,Luis,195,74,R,R,4/19/1950,8/30/1953,aloml101,alomalu01,4/7/1997,6/19/1923
alomaro01,1968,2,5,P.R.,,Ponce,,,,,,,Roberto,Alomar,Roberto,184,72,B,R,4/22/1988,9/5/2004,alomr001,alomaro01,,2/5/1968
alomasa01,1943,10,19,P.R.,,Salinas,,,,,,,Sandy,Alomar,Santos,140,69,B,R,9/15/1964,9/30/1978,aloms101,alomasa01,,10/19/1943
alomasa02,1966,6,18,P.R.,,Salinas,,,,,,,Sandy,Alomar,Santos,200,77,R,R,9/30/1988,9/30/2007,aloms001,alomasa02,,6/18/1966
alonsyo01,1987,4,8,Cuba,La Habana,La Habana,,,,,,,Yonder,Alonso,Yonder,230,73,L,R,9/1/2010,9/30/2018,alony001,alonsyo01,,4/8/1987
aloufe01,1935,5,12,D.R.,San Cristobal,Bajos de Haina,,,,,,,Felipe,Alou,Felipe Rojas,195,72,R,R,6/8/1958,4/24/1974,alouf101,aloufe01,,5/12/1935
alouje01,1942,3,24,D.R.,San Cristobal,Bajos de Haina,,,,,,,Jesus,Alou,Jesus Maria Rojas,190,74,R,R,9/10/1963,9/29/1979,alouj101,alouje01,,3/24/1942
alouma01,1938,12,22,D.R.,San Cristobal,Bajos de Haina,2011,11,3,D.R.,Distrito Nacional,Santo Domingo,Matty,Alou,Mateo Rojas,160,69,L,L,9/26/1960,6/21/1974,aloum101,alouma01,11/3/2011,12/22/1938
aloumo01,1966,7,3,USA,GA,Atlanta,,,,,,,Moises,Alou,Moises Rojas,185,75,R,R,7/26/1990,6/10/2008,aloum001,aloumo01,,7/3/1966
alperwh01,1879,11,10,USA,PA,Etna,1942,12,25,USA,PA,Pittsburgh,Whitey,Alpermann,Charles Augustus,180,70,R,R,4/13/1906,10/2/1909,alpew101,alperwh01,12/25/1942,1879-11-10
alstode01,1952,9,22,USA,NY,Valhalla,,,,,,,Dell,Alston,Wendell,180,72,L,R,5/17/1977,10/4/1980,alstd101,alstode01,,9/22/1952
alstoga01,1971,12,8,USA,NY,Mount Vernon,,,,,,,Garvin,Alston,Garvin James,185,74,R,R,6/6/1996,6/18/1996,alstg001,alstoga01,,12/8/1971
alstoto01,1926,1,31,USA,NC,Greensboro,1993,12,30,USA,NC,Winston-Salem,Tom,Alston,Thomas Edison,210,77,L,R,4/13/1954,9/29/1957,alstt101,alstoto01,12/30/1993,1/31/1926
alstowa01,1911,12,1,USA,OH,Venice,1984,10,1,USA,OH,Oxford,Walter,Alston,Walter Emmons,195,74,R,R,9/27/1936,9/27/1936,alstw101,alstowa01,10/1/1984,12/1/1911
altampo01,1952,5,17,Nicaragua,Matagalpa,Ciudad Dario,,,,,,,Porfi,Altamirano,Porfirio,175,72,R,R,5/9/1982,6/8/1984,altap001,altampo01,,5/17/1952
altavda01,1992,9,8,USA,PA,McKeesport,,,,,,,Dan,Altavilla,Daniel,200,71,R,R,8/27/2016,6/6/2018,altad001,altavda01,,9/8/1992
altener01,1894,12,1,USA,OH,Avon,1981,9,9,USA,CA,Napa,Ernie,Alten,Ernest Matthias,175,72,R,L,4/17/1920,6/30/1920,altee101,altener01,9/9/1981,1894-12-01
altenje01,1893,1,2,USA,MI,Ashley,1973,3,12,USA,MI,Lansing,Jesse,Altenburg,Jesse Howard,158,69,L,R,9/19/1916,5/17/1917,altej101,altenje01,3/12/1973,1893-01-02
altheaa01,1991,1,14,Germany,Rhineland-Palatinate,Landstuhl,,,,,,,Aaron,Altherr,Aaron Samuel,215,77,R,R,6/16/2014,9/24/2018,altha001,altheaa01,,1/14/1991
altizda01,1876,11,6,USA,IL,Pearl,1964,5,14,USA,IL,Pleasant Hill,Dave,Altizer,David Tilden,160,70,L,R,5/29/1906,7/10/1911,altid101,altizda01,5/14/1964,1876-11-06
altmage01,1933,3,20,USA,NC,Goldsboro,,,,,,,George,Altman,George Lee,200,76,L,R,4/11/1959,10/1/1967,altmg101,altmage01,,3/20/1933
altobjo01,1932,5,26,USA,MI,Detroit,,,,,,,Joe,Altobelli,Joseph Salvatore,185,72,L,L,4/14/1955,10/1/1961,altoj101,altobjo01,,5/26/1932
altroni01,1876,9,15,USA,OH,Cincinnati,1965,1,20,USA,DC,Washington,Nick,Altrock,Nicholas,197,70,B,L,1898-07-14,10/1/1933,altrn101,altroni01,1/20/1965,1876-09-15
altuvjo01,1990,5,6,Venezuela,Carabobo,Puerto Cabello,,,,,,,Jose,Altuve,Jose Carlos,165,66,R,R,7/20/2011,9/30/2018,altuj001,altuvjo01,,5/6/1990
alusige01,1935,2,11,USA,PA,Ashley,2018,4,20,USA,NJ,Woodbridge,George,Alusik,George Joseph,175,75,R,R,9/11/1958,10/2/1964,alusg101,alusige01,4/20/2018,2/11/1935
alvarab01,1982,10,17,USA,CA,Los Angeles,,,,,,,Abe,Alvarez,Abraham,190,74,L,L,7/22/2004,5/21/2006,alvaa001,alvarab01,,10/17/1982
alvarcl01,1968,5,18,Venezuela,Anzoategui,Guanta,,,,,,,Clemente,Alvarez,Clemente Rafael,180,71,R,R,9/19/2000,10/1/2000,alvac001,alvarcl01,,5/18/1968
alvarda01,1989,1,17,D.R.,Santiago,Santiago,,,,,,,Dario,Alvarez,Dario Rafael,170,73,L,L,9/3/2014,6/28/2017,alvad001,alvarda01,,1/17/1989
alvarda02,1988,11,7,Cuba,,Camaguey,,,,,,,Dariel,Alvarez,Dariel,180,74,R,R,8/28/2015,7/25/2016,alvad002,alvarda02,,11/7/1988
